word,count
the,451
you,439
it,310
a,165
there,155
is,142
that,142
in,124
what,107
to,105
on,103
that's,100
I,97
it's,96
put,88
okay,87
see,78
your,72
don't,70
mhm,69
want,68
are,67
do,66
one,66
this,66
Peter,64
here,64
gonna,62
oh,60
think,59
me,58
can,57
,53
go,48
no,47
now,47
we,47
wan,45
have,38
right,38
tape,38
all,37
car,36
more,34
bag,33
hmm,32
tunnel,32
you're,32
and,31
get,31
house,31
who's,31
did,30
down,29
there's,29
up,29
yeah,29
little,28
not,28
uhhuh,28
oops,27
seesaw,27
some,26
broken,25
train,25
where's,25
yes,25
ball,24
big,23
for,23
box,22
too,22
what's,22
where,22
with,22
back,21
fix,21
let's,21
need,21
over,21
slide,21
very,21
blocks,20
help,20
look,20
open,20
boys,19
let,19
ride,19
turn,19
xxx,19
I'll,18
another,18
egg,18
away,17
boy,17
close,17
closed,17
going,17
know,17
thank_you,17
they,17
toys,17
cars,16
mouse,16
off,16
out,16
through,16
why,16
build,15
come,15
cow,15
goes,15
my,15
wheel,15
around,14
doesn't,14
have_to,14
horse,14
just,14
like,14
make,14
pull,14
riding,14
woof,14
bike,13
dog,13
good,13
if,13
two,13
was,13
write,13
he,12
hit,12
mm,12
well,12
Lois,11
Patsy,11
bridge,11
has,11
man,11
one's,11
so,11
throw,11
we'll,11
again,10
be,10
her,10
huh,10
mommy,10
of,10
play,10
three,10
top,10
wagon,10
went,10
wheels,10
I'm,9
at,9
black,9
does,9
donkey,9
give,9
got,9
how,9
microphone,9
name,9
nose,9
other,9
peekaboo,9
ready,9
sheep,9
take,9
truck,9
turning,9
way,9
would,9
awoh,8
behind,8
chimneys,8
dark,8
finger,8
hold,8
home,8
lights,8
mama,8
pencil,8
putting,8
shall,8
white,8
any,7
better,7
buttons,7
chair,7
comes,7
daddy,7
doing,7
fell,7
finished,7
gone,7
happened,7
here's,7
him,7
isn't,7
playing,7
puzzle,7
seat,7
show,7
under,7
when,7
who,7
bat,6
button,6
can't,6
children,6
enough,6
fall,6
find,6
fixed,6
floor,6
from,6
funny,6
hand,6
hook,6
lots_of,6
nice,6
paper,6
push,6
these,6
they're,6
together,6
airplane,5
book,5
coming,5
d,5
daddy's,5
fire,5
fit,5
getting,5
he's,5
houses,5
leave,5
light,5
looking,5
piece,5
pocket,5
recorder,5
room,5
say,5
she,5
them,5
toot,5
turned,5
watch,5
wind,5
Judy,4
about,4
apart,4
baby,4
bigger,4
but,4
chimney,4
choo,4
could,4
crying,4
face,4
gentle,4
hard,4
head,4
hear,4
hurry,4
last,4
looks,4
moo,4
mouth,4
oop,4
outside,4
part,4
pretty,4
read,4
roll,4
shopping,4
should,4
stand,4
stay,4
sure,4
telescope,4
those,4
time,4
tools,4
toy,4
what're,4
whoops,4
will,4
yours,4
Marjory_Daw,3
Pat,3
Patsy's,3
aren't,3
bang,3
beard,3
before,3
bunny,3
byebye,3
call,3
car's,3
catch,3
couldn't,3
didn't,3
different,3
doggie,3
else,3
end,3
eyes,3
found,3
four,3
hi,3
keep,3
kissing,3
matter,3
morning,3
much,3
pedal,3
pieces,3
real,3
really,3
rug,3
side,3
sky,3
sleepy,3
squeak,3
step,3
stuck,3
tell,3
there're,3
though,3
trees,3
turns,3
upside,3
us,3
used,3
we're,3
were,3
whole,3
wouldn't,3
you've,3
Pete,2
Peter's,2
ahead,2
all_gone,2
almost,2
alright,2
an,2
anymore,2
anything,2
ask,2
backwards,2
baseball,2
bath,2
bend,2
block,2
blue,2
bright,2
building,2
careful,2
caught,2
ch_ch_ch_ch,2
chin,2
choo_choo,2
clean,2
confusing,2
decorate,2
ear,2
ears,2
egg's,2
empty,2
even,2
falling,2
family's,2
far,2
fixing,2
fly,2
foot,2
front,2
gib,2
girl,2
girls,2
grocery,2
guess,2
hair,2
hammer,2
hey,2
inside,2
kick,2
kiss,2
lamb,2
lined,2
mean,2
minute,2
mirror,2
mommy's,2
new,2
noise,2
opened,2
or,2
our,2
peek,2
penny,2
pillow,2
place,2
pocketbook,2
poor,2
rain,2
raining,2
reel,2
run,2
saying,2
seats,2
set,2
she's,2
shoes,2
sleep,2
sleeping,2
somebody,2
something,2
soon,2
sorry,2
sticky,2
stop,2
store,2
sun,2
swimming,2
taking,2
taping,2
tear,2
then,2
thought,2
today,2
touch,2
trade,2
train's,2
trouble,2
truck's,2
try,2
tv,2
wait,2
walk,2
walking,2
wall,2
warm,2
where're,2
whose,2
window,2
works,2
writing,2
yep,2
you'd,2
yyy,2
zoom,2
Hentschke,1
I've,1
Jennifer,1
Lois'll,1
Lois's,1
Mrs,1
Nana,1
Paul,1
Petes,1
Petey,1
animals,1
awake,1
b,1
ba_ba,1
baby's,1
balls,1
beautiful,1
because,1
because_of,1
bed,1
been,1
believe,1
blocking,1
boom,1
bounced,1
boxes,1
break,1
bring,1
bus,1
busy,1
by,1
bzz,1
came,1
car_cars,1
carry,1
caved,1
ceiling,1
cement,1
changed,1
cheek,1
child,1
cleaning,1
clear,1
cow's,1
crash,1
crowded,1
curled,1
daddies,1
dangerous,1
day,1
disaster,1
dog's,1
done,1
draw,1
each,1
either,1
em,1
ever,1
everything,1
exciting,1
fair,1
father's,1
fatter,1
finally,1
fine,1
finishes,1
flag,1
flexible,1
flowers,1
friend's,1
frustrating,1
fuzzy,1
garage,1
gave,1
gently,1
giddyup,1
golf,1
guy's,1
had,1
hall,1
happens,1
has_to,1
haven't,1
having,1
he'd,1
he'll,1
heard,1
hearing,1
heavy,1
hello,1
high,1
hurts,1
idea,1
in_case,1
instead,1
interested,1
interesting,1
into,1
it'll,1
its,1
jam,1
job,1
juggle,1
juice,1
jumped,1
keys,1
kind,1
knew,1
lamb's,1
laundry,1
leg,1
listening,1
living,1
long,1
lose,1
lying,1
made,1
making,1
mama's,1
mash,1
maybe,1
milk,1
mind,1
mixer,1
money,1
monkey,1
must,1
nap,1
needed,1
needs,1
never,1
next_to,1
ones,1
only,1
onto,1
out_of,1
overloaded,1
pack,1
parade,1
park,1
parking,1
pay,1
pen,1
pick,1
picked,1
pile,1
plugged,1
poured,1
present,1
professional,1
ran,1
rang,1
rather,1
reach,1
red,1
ring,1
rolling,1
rubbing,1
s,1
same,1
saw,1
says,1
scare,1
second,1
she'll,1
shoe,1
showing,1
sister,1
sit,1
sitting,1
slide's,1
small,1
sneeze,1
someone,1
sometimes,1
somewhere,1
standing,1
start,1
stays,1
stepped,1
stick,1
still,1
stool,1
street,1
stuff,1
sun's,1
surprised,1
swim,1
taken,1
tape's,1
tapes,1
telephone,1
than,1
their,1
thing,1
thumb,1
tight,1
til,1
tiniest,1
tired,1
toll,1
took,1
traffic,1
trains,1
tricycle,1
trucks,1
um,1
unwrap,1
waiting,1
walls,1
wanted,1
wants,1
what'd,1
where'd,1
whoop,1
wide,1
wire,1
wish,1
won't,1
wool,1
work,1
wow,1
wrapped,1
wrote,1
you'll,1
yourself,1
yup,1
