word,count
somebody,6
street,6
talking,6
telephone,6
then,6
thing,6
together,6
trip,6
turned,6
tv,6
under,6
visit,6
walls,6
what'd,6
work,6
yet,6
after,5
around,5
backwards,5
beds,5
been,5
bench,5
bird,5
busy,5
cereal,5
change,5
crowded,5
daddy's,5
eating,5
few,5
first,5
fix,5
foot,5
friend's,5
front,5
getting,5
giraffe,5
hamburger,5
horsie,5
into,5
kind,5
let,5
man,5
mean,5
milk,5
mine,5
minutes,5
pottie,5
railroad,5
ruler,5
sing,5
sleeping,5
ta,5
tell,5
things,5
though,5
toy,5
wait,5
welcome,5
window,5
working,5
you've,5
Loi,4
New_York,4
Peter's,4
aren't,4
behind,4
besides,4
bike,4
book,4
boy's,4
bye,4
carry,4
cold,4
comes,4
cradle,4
cry,4
dining,4
dog,4
egg,4
fan,4
father,4
fine,4
fish,4
found,4
gas,4
grass,4
guess,4
had,4
it'll,4
leave,4
might,4
much,4
must,4
nobody,4
ones,4
ow,4
pencil,4
plant,4
pow,4
prm,4
recorder,4
s,4
seat,4
seen,4
shower,4
song,4
start,4
stay,4
stuck,4
today,4
tunnel,4
um,4
us,4
wanted,4
watching,4
where're,4
will,4
windy,4
yours,4
yyy,4
Jennifer's,3
Pat,3
Sesame,3
ahead,3
already,3
am,3
answer,3
anymore,3
anything,3
barrels,3
belong,3
by,3
byebye,3
called,3
carrying,3
cat,3
close,3
coat,3
day,3
dresser,3
em,3
enough,3
feel,3
forgot,3
girl,3
give,3
having,3
heat,3
helped,3
hole,3
horse,3
knocking,3
knows,3
later,3
long,3
looking,3
messy,3
minute,3
mouth,3
night,3
one's,3
oops,3
pliers,3
present,3
quite,3
read,3
refrigerator,3
remember,3
rooms,3
run,3
she'll,3
show,3
silly,3
sister,3
slide,3
small,3
sofa,3
steps,3
tables,3
that'll,3
there're,3
tore,3
tracks,3
two,3
wasn't,3
whose,3
wow,3
wrote,3
yep,3
you'll,3
Aimee,2
Jenny's,2
Lois's,2
Lyn,2
Lynn's,2
able,2
all_gone,2
alone,2
along,2
animal,2
anybody,2
anyway,2
ate,2
awoh,2
ay,2
baloney,2
bare,2
beagle,2
because,2
beside,2
bet,2
bicycle,2
bit,2
bologna,2
both,2
brother,2
brought,2
call,2
cleanest,2
climb,2
closed,2
clown,2
crying,2
dark,2
dear,2
ding,2
dirty,2
doll,2
door's,2
drawing,2
drew,2
eggs,2
empty,2
equipment,2
everything,2
except,2
falling,2
family,2
fast,2
feet,2
find,2
five,2
fold,2
forget,2
full,2
gave,2
green,2
happen,2
has,2
has_to,2
he'll,2
hit,2
hose,2
isn't,2
knocked,2
lady's,2
last,2
laughing,2
laundry,2
learn,2
line,2
lot,2
ma,2
made,2
meet,2
missed,2
missing,2
name's,2
never,2
next_to,2
nobody's,2
o,2
oil,2
old,2
pen,2
person,2
phone,2
piano,2
piece,2
pieces,2
place,2
poor,2
pow_powed,2
pretend,2
probably,2
pull,2
purse,2
putting,2
ran,2
ready,2
really,2
resting,2
roll,2
sandwiches,2
sat,2
saying,2
says,2
seems,2
serious,2
set,2
shouldn't,2
side,2
sitting,2
someone's,2
sounds,2
stand,2
still,2
storm,2
strong,2
t,2
they'll,2
through,2
throw,2
ticket,2
ticketman,2
toes,2
told,2
tomorrow,2
trade,2
trains,2
trees,2
trick,2
twinkle,2
wash,2
waste,2
wear,2
when's,2
wherever,2
while,2
whole,2
wire,2
wrong,2
y,2
yourself,2
yup,2
zoom,2
Gib,1
Peggy,1
above,1
afternoon,1
ago,1
air,1
apart,1
appetite,1
arm,1
arm's,1
asking,1
awake,1
b,1
bags,1
baloney's,1
baloneys,1
basket,1
basketball,1
batteries,1
beach,1
bell,1
bite,1
blocked,1
blow,1
boat,1
books,1
bowl,1
boys,1
break,1
breathe,1
broke,1
buggy,1
built,1
burn,1
button,1
calling,1
came,1
car's,1
cartoons,1
climbing,1
coffee,1
colder,1
colors,1
compulsive,1
confused,1
confusing,1
cook,1
cookies,1
cooking,1
corner,1
couches,1
couldn't,1
crash,1
crept,1
crowdedest,1
crumbs,1
crumpled,1
cup,1
cut,1
dangerous,1
diaper,1
different,1
dive,1
dong,1
drawers,1
dressers,1
driver,1
driving,1
dune,1
eight,1
either,1
elevator,1
even,1
eyes,1
fall,1
family's,1
fat,1
father's,1
fits,1
fixed,1
fixing,1
flattering,1
floor,1
folded,1
food,1
fresh,1
fry,1
fun,1
g,1
garage,1
giant,1
giraffe's,1
girl's,1
glasses,1
gone,1
gooey,1
grandma,1
grapes,1
great,1
ground,1
group,1
guest,1
guitar's,1
half,1
hammer,1
hand's,1
hands,1
hanging,1
happening,1
happy,1
hat,1
haven't,1
heard,1
heater,1
herself,1
high,1
himself,1
holding,1
holds,1
hospital,1
houses,1
hurray,1
i,1
inside,1
interesting,1
introduce,1
itself,1
join,1
jolly,1
k,1
keep,1
kept,1
key,1
kidding,1
l,1
lamp,1
land,1
lately,1
le,1
lights,1
lines,1
live,1
lost,1
lots_of,1
making,1
man's,1
matter,1
may,1
mess,1
messed,1
met,1
middle,1
mixed,1
money,1
morning,1
mother's,1
motorcycles,1
music,1
neat,1
needs,1
nicer,1
noisy,1
nose,1
note,1
nothing,1
office,1
oh_my_goodness,1
one'll,1
only,1
opened,1
opens,1
otherwise,1
ouch,1
own,1
p,1
page,1
part,1
particular,1
pens,1
people's,1
pet,1
pick,1
picked,1
pictures,1
pillow,1
pills,1
plants,1
please,1
points,1
pot,1
potatoes,1
prettier,1
princess,1
pump,1
quick,1
raining,1
red,1
refrigerator's,1
rest,1
riding,1
ringing,1
rips,1
rode,1
rolled,1
roof,1
rug,1
runny,1
safer,1
same,1
school,1
screw,1
search,1
share,1
shell,1
ship,1
shore,1
showed,1
sign,1
silliest,1
sister's,1
sky,1
slide's,1
slipped,1
smart,1
snack,1
so_that,1
somebody'll,1
someone,1
somersault,1
somewhere,1
soon,1
sorry,1
sort,1
sound,1
space,1
speak,1
standing,1
star,1
starting,1
starving,1
station,1
steak,1
step,1
stepped,1
stomach,1
stop,1
stove's,1
straighten,1
stuff,1
such,1
sugar,1
swimming,1
takes,1
taperecorder,1
taste,1
tear,1
their,1
there'll,1
thinking,1
three,1
threw,1
tiny,1
tissues,1
toast,1
tok,1
took,1
toothbrush,1
track,1
traded,1
trading,1
trouble,1
true,1
try,1
tub,1
understand,1
unlocked,1
upside,1
using,1
vacation,1
visitors,1
wagon,1
waiting,1
wake,1
waked,1
walk,1
waves,1
weirdest,1
wet,1
wheels,1
where'd,1
whew,1
who're,1
why'd,1
win,1
wind,1
window's,1
windows,1
wonderful,1
world,1
worm,1
wouldn't,1
writing,1
ya,1
yesterday,1
you'd,1
yum,1
