word,count
reads,3
ready,3
really,3
ride,3
road,3
set,3
shoe,3
side,3
stay,3
still,3
talking,3
things,3
thought,3
top,3
toys,3
wait,3
wanted,3
watch,3
we'll,3
weigh,3
wheel,3
work,3
working,3
Bill,2
Doug,2
Jenny's,2
Nana,2
Patsy,2
Patsy's,2
Peter's,2
alike,2
anymore,2
anyone,2
apart,2
asleep,2
baby's,2
belongs,2
bet,2
bigger,2
bless,2
blue,2
bolts,2
bounce,2
cake,2
choo,2
crying,2
cushion,2
daddy,2
daddy's,2
didn't,2
different,2
draw,2
dumping,2
either,2
else,2
enough,2
fall,2
far,2
fire,2
floor,2
flowers,2
fourteen,2
game,2
getting,2
glue,2
happened,2
here's,2
hi,2
hope,2
horse,2
horse's,2
house,2
how's,2
kiddie,2
kind,2
label,2
last,2
light,2
man,2
matter,2
microphone,2
mine,2
more,2
morning,2
needs,2
night,2
nose,2
old,2
pictures,2
piece,2
please,2
poor,2
practice,2
probably,2
recorder,2
rip,2
rode,2
seven,2
she'd,2
she's,2
smoke,2
somebody,2
something,2
stand,2
start,2
staying,2
taking,2
then,2
thing,2
though,2
threw,2
til,2
time,2
tomorrow,2
traded,2
train,2
triangle,2
truck,2
um,2
us,2
video,2
wants,2
water,2
went,2
will,2
window,2
wrong,2
you'll,2
zoom,2
Dumpty,1
Eric,1
Eric's,1
Humpty,1
a_lot_of,1
acting,1
actually,1
after,1
ahead,1
almost,1
always,1
any,1
anything's,1
aren't,1
around,1
ask,1
awhile,1
backwards,1
band,1
been,1
better,1
bike,1
bingo,1
birds,1
blow,1
book,1
boy,1
brain,1
bulls,1
care,1
careful,1
chair,1
change,1
changed,1
check,1
children,1
chimney,1
clean,1
closed,1
closet,1
coat,1
coats,1
couch,1
council,1
crazy,1
cute,1
dangerous,1
dark,1
dinner,1
doc,1
dog,1
doggies,1
done,1
door,1
drawing,1
dress,1
drew,1
driver,1
dump,1
easy,1
edge,1
egg,1
eleven,1
empty,1
envelope,1
escape,1
every,1
face,1
fair,1
falls,1
fell,1
fertilizer,1
finger,1
first,1
fish,1
fishes,1
fix,1
football,1
forget,1
forgotten,1
fried,1
froggies,1
gets,1
half,1
hand,1
happen,1
harder,1
he's,1
helping,1
herself,1
hid,1
hide,1
hiding,1
him,1
hitting,1
holding,1
hole,1
horsie,1
how're,1
hurt,1
instead,1
interviews,1
its,1
jack,1
knock,1
laugh,1
letting,1
looks,1
lost,1
lunch,1
machine,1
mama's,1
mamas,1
many,1
matches,1
mean,1
meeting,1
messed,1
microphone's,1
mildly,1
miss,1
missed,1
misunderstood,1
my_goodness,1
nameless,1
near,1
nicer,1
nine,1
nobody's,1
noise,1
oop,1
open,1
opens,1
organizer,1
ouch,1
person,1
piano,1
picture,1
place,1
plants,1
pocket,1
pointy,1
possible,1
pounds,1
pull,1
pulled,1
read,1
remember,1
rest,1
riding,1
ring,1
ripped,1
roll,1
rolled,1
rubber,1
running,1
saw,1
saying,1
second,1
seek,1
seesaw,1
she'll,1
shouldn't,1
show,1
sill,1
sir,1
sitting,1
sleep,1
smells,1
smiling,1
sneezed,1
someone,1
soon,1
sorry,1
sounded,1
stepping,1
stick,1
stinker,1
straight,1
string,1
stuff,1
such,1
table,1
taped,1
taping,1
taxi,1
tells,1
their,1
there're,1
they'll,1
throwing,1
tiny,1
tissue,1
tower,1
trade,1
trying,1
turning,1
turtles,1
twelve,1
underneath,1
understand,1
until,1
upset,1
used,1
using,1
wait'll,1
wall,1
weekend,1
wheels,1
where'd,1
where're,1
who's,1
whose,1
wire,1
won't,1
worried,1
ya,1
yesterday,1
you'd,1
you've,1
yours,1
yourself,1
yyy,1
