word,count
standing,3
stuck,3
sugar,3
supposed,3
tangled,3
though,3
through,3
tired,3
tombe,3
understand,3
upside,3
use,3
watch,3
wear,3
went,3
whole,3
why'd,3
work,3
working,3
yesterday,3
you'll,3
Loi,2
Volkswagen,2
address,2
animal,2
around,2
awoh,2
battery,2
belongs,2
bigger,2
black,2
block,2
blue,2
bolt,2
break,2
broke,2
button,2
byebye,2
calls,2
care,2
case,2
ch_ch_ch_ch_boing,2
changing,2
couldn't,2
crowded,2
da_da_da,2
dangerous,2
day,2
delicious,2
diaper,2
different,2
dimes,2
drink,2
driving,2
dust,2
eating,2
everything,2
fais,2
fast,2
few,2
fine,2
fit,2
floor,2
flowers,2
frisbee,2
game,2
glad,2
glue,2
gray,2
great,2
happen,2
haven't,2
heard,2
heavy,2
hello,2
here's,2
hold,2
hooray,2
hope,2
horse,2
horsie,2
how'd,2
how's,2
hurry,2
idea,2
inside,2
kit,2
ladder,2
later,2
learn,2
left,2
lined,2
lives,2
making,2
may,2
mean,2
mess,2
message,2
microphone,2
minute,2
minutes,2
missing,2
name,2
nap,2
never,2
next,2
noisy,2
nope,2
nose,2
nothing,2
oh_my_goodness,2
oops,2
outside,2
pages,2
peoples,2
pink,2
pocketbook,2
pretending,2
puppet,2
qu'est_ce,2
que,2
reel,2
restless,2
riding,2
ruler,2
sandbox,2
saving,2
says,2
screw,2
seen,2
seesaw,2
shall,2
side,2
sleep,2
sleepy,2
smoke,2
song,2
spanking,2
stamp,2
stick,2
stickers,2
story,2
stuff,2
sweetie,2
til,2
towers,2
um,2
under,2
usually,2
wanted,2
warm,2
watching,2
who're,2
why's,2
wouldn't,2
yet,2
yourself,2
Benjy's,1
Butch,1
Chevrolet,1
I've,1
Jack,1
Jen,1
Jenny'll,1
Lastname,1
Lois's,1
able,1
age,1
ahead,1
ahhah,1
airmail,1
airplane,1
almost,1
alone,1
already,1
am,1
anymore,1
anyway,1
apart,1
aren't,1
asked,1
ate,1
avec,1
awhile,1
baby's,1
bag's,1
bareback,1
bath,1
beautiful,1
bebe,1
been,1
being,1
bet,1
bon,1
boo,1
both,1
bought,1
boy's,1
boys,1
bright,1
bringing,1
broken,1
brown,1
buggy,1
build,1
busy,1
call,1
called,1
came,1
candy,1
carpenter,1
carpenter's,1
carry,1
casse,1
ce,1
celui_la,1
change,1
checking,1
christmas,1
circus,1
climbing,1
closet's,1
coat,1
comb,1
competition,1
confine,1
confusing,1
cool,1
count,1
crumbs,1
cup,1
cups,1
design,1
dining,1
dirt,1
dive,1
diversified,1
doggie,1
done,1
drawing,1
drew,1
drinking,1
driver,1
dune,1
easily,1
edge,1
either,1
end,1
ever,1
exactly,1
excuse,1
falling,1
far,1
fell,1
fight,1
filling,1
five,1
fixed,1
fon,1
foot,1
forgot,1
four,1
frappe,1
fruit,1
fun,1
gentle,1
gets,1
girl,1
giving,1
glue's,1
gone,1
grabbing,1
group,1
hammer,1
hands,1
handsome,1
happy,1
hardly,1
head,1
healthy,1
held,1
helpful,1
helping,1
herself,1
hiding,1
hit,1
hole,1
honey,1
hour,1
hurt,1
instead,1
interesting,1
it'll,1
jack,1
joue,1
kept,1
kinds,1
kiss,1
knocked,1
labels,1
late,1
le,1
leaning,1
leg,1
lining,1
loaned,1
locked,1
long,1
looked,1
looks,1
lot,1
luggage,1
lunchtime,1
made,1
marteau,1
matter,1
meant,1
meet,1
microphone's,1
middle,1
milk,1
mind,1
mine,1
missed,1
moneys,1
mother,1
mother's,1
motor,1
my_goodness,1
n'est,1
names,1
napkin,1
nappie,1
nicely,1
non,1
none,1
nothing's,1
number,1
ocean's,1
office,1
once,1
opened,1
opener,1
others,1
out_of,1
pack,1
pants,1
paper's,1
papers,1
pas,1
phone,1
picture,1
pile,1
place,1
plays,1
plenty,1
pool,1
problem,1
promise,1
pronto,1
read,1
really,1
record's,1
remembered,1
repeat,1
rider,1
rock_a_bye,1
rolling,1
row,1
sand,1
sat,1
saw,1
saying,1
scared,1
screwdriver,1
screwdriver's,1
se,1
seeing,1
seem,1
selfish,1
sheep's,1
shutting,1
sill,1
sing,1
slow,1
small,1
smallest,1
snap,1
somewhere,1
sorry,1
sound,1
spill,1
spot,1
square,1
stamps,1
stand's,1
staying,1
sticking,1
street,1
stretch,1
string's,1
stroller,1
strong,1
suggestions,1
surprised,1
swim,1
swimming,1
t'es,1
takes,1
talk,1
talking,1
teaching,1
teeth,1
telephone,1
television,1
telling,1
terrible,1
than,1
that'll,1
this'll,1
three,1
threw,1
to_gain,1
told,1
tomato,1
tomorrow,1
ton,1
tools,1
tore,1
towel,1
toy,1
trade,1
trains,1
trash,1
tray,1
true,1
turning,1
tv,1
uh,1
uhuh,1
understood,1
unless,1
untangle,1
until,1
used,1
using,1
waiting,1
walk,1
wants,1
wash,1
wasn't,1
we'd,1
week,1
weekend,1
weeks,1
when're,1
whew,1
white,1
whoa,1
whoops,1
window,1
wonderful,1
wow,1
wrench,1
wrote,1
yellow,1
yyy,1
