word,count
handle,3
happen,3
harder,3
has_to,3
heat,3
heavy,3
honey,3
lives,3
march,3
morning,3
move,3
nail,3
nap,3
near,3
next_to,3
oops,3
others,3
part,3
pens,3
playing,3
problem,3
putting,3
quick,3
reach,3
rug,3
seen,3
she'll,3
shoes,3
short,3
skirt,3
still,3
their,3
tomorrow,3
toy,3
understand,3
waking,3
went,3
wheel,3
where'd,3
wood,3
wrong,3
you'll,3
yourself,3
Jen,2
Pat,2
Peter's,2
Sean's,2
Simon,2
abc,2
already,2
anybody,2
bang,2
bear,2
been,2
belong,2
bite,2
blow,2
boat,2
book,2
boom,2
break,2
broke,2
brought,2
bug,2
bull,2
bulldozer,2
byebye,2
catch,2
children,2
closed,2
clumsy,2
cold,2
cook,2
cow's,2
crack,2
crushing,2
crying,2
desk,2
dirty,2
dropped,2
easy,2
eating,2
even,2
ever,2
eyes,2
fatter,2
feed,2
fingers,2
finish,2
finished,2
fishing,2
five,2
floor,2
forget,2
found,2
furniture,2
growing,2
hair'll,2
hanging,2
hat,2
haven't,2
hole,2
hope,2
horns,2
instead,2
it'll,2
kick,2
later,2
learned,2
lemon,2
line,2
loan,2
many,2
matter,2
microphone,2
minutes,2
mouth,2
nine,2
nobody,2
ones,2
ouch,2
paper's,2
papers,2
perfect,2
pieces,2
pitch,2
pole,2
pretend,2
pretty,2
psh,2
puzzle,2
rather,2
real,2
recorder,2
refrigerator,2
resting,2
riding,2
rocking,2
round,2
scissors,2
seeing,2
side,2
silly,2
snorkel,2
someday,2
somewhere,2
soon,2
sorry,2
spoons,2
spot,2
star,2
starting,2
stay,2
store,2
street,2
string,2
strong,2
stuff,2
sun,2
taking,2
talk,2
tasty,2
tearing,2
thingamajig,2
things,2
thirsty,2
til,2
time,2
tinkle,2
together,2
train,2
until,2
walk,2
wasn't,2
week,2
window,2
woke,2
word,2
wouldn't,2
writing,2
Christopher,1
Forenan's,1
Jenni,1
Loi's,1
Lois',1
Lois'll,1
Lois's,1
Longport,1
Marie,1
Pat'll,1
Patsy'll,1
Petes,1
actually,1
alone,1
apart,1
arrow,1
ask,1
awful,1
baba,1
baby's,1
ball's,1
banging,1
barn,1
barrel's,1
battered,1
belly,1
bench,1
benches,1
besides,1
black,1
blocks,1
blouse,1
boats,1
bored,1
bothering,1
bottom,1
bowl,1
boy's,1
boys,1
breathe,1
bud,1
buggy,1
building,1
building's,1
cabinet,1
call,1
came,1
car's,1
cardboard,1
carrier,1
case,1
caught,1
chain,1
choose,1
closes,1
college,1
color,1
confused,1
confusing,1
cooked,1
cooking,1
couch,1
couldn't,1
cows,1
cradle,1
crash,1
crayon,1
crayoning,1
crowded,1
cut,1
cute,1
dada,1
dangerous,1
day,1
dirt,1
drawing,1
drew,1
drinks,1
drop,1
dry,1
dump,1
dune,1
each,1
each_other,1
ears,1
earth,1
easier,1
edge,1
either,1
elephant's,1
elephants,1
eleven,1
everything,1
except,1
excited,1
excuse,1
eye,1
face,1
falling,1
famous,1
farmer,1
fast,1
favorite,1
ferry,1
field,1
finally,1
fine,1
fingernail,1
follow,1
food,1
foremen,1
free,1
fun,1
fussy,1
getting,1
giggles,1
gorilla,1
green,1
grocery,1
gum,1
hair's,1
hall,1
happens,1
hardly,1
having,1
hear,1
heard,1
heaviest,1
hits,1
ho,1
holds,1
horn,1
hot,1
how's,1
hung,1
hurting,1
ice,1
interesting,1
itches,1
king,1
kiss,1
kite,1
lap,1
lean,1
least,1
leg,1
letter,1
lightly,1
likes,1
lotion,1
lots,1
lots_of,1
luggage,1
m,1
magazine,1
makes,1
mama,1
mama'll,1
mama's,1
man,1
mark,1
means,1
milk's,1
mind,1
mom'll,1
moment,1
mommy'll,1
mother's,1
mover,1
moving,1
myself,1
name,1
neck,1
needs,1
new,1
nicely,1
noise,1
nose,1
nothing,1
number,1
o,1
office,1
oh_my_goodness,1
old,1
once,1
one're,1
onto,1
opening,1
opens,1
ourselves,1
outside,1
own,1
pages,1
paint,1
park,1
particular,1
parts,1
past,1
peanuts,1
pencils,1
peoples,1
piano,1
picked,1
pie,1
pin,1
pipe,1
place,1
plain,1
planning,1
plant,1
plaster,1
played,1
plenty,1
pocket,1
pond,1
potatoes,1
pretended,1
pretzel,1
price,1
progress,1
propeller,1
pulled,1
pushcart,1
queen,1
question,1
quite,1
racquet,1
remember,1
reminded,1
ring,1
rock,1
running,1
sailboat,1
saying,1
scattered,1
scratch,1
scratched,1
scratching,1
second,1
shell,1
shining,1
shirt,1
shirt's,1
shirts,1
simple,1
since,1
size,1
skinny,1
smashed,1
so_that,1
someplace,1
something's,1
sound,1
spill,1
spilled,1
splash,1
squeaking,1
squeezing,1
stairs,1
stands,1
star'll,1
state,1
stays,1
step,1
stepped,1
stopped,1
strawberry,1
stuck,1
such,1
suitcase,1
summer,1
sun's,1
super,1
surprised,1
t,1
tablet,1
tag,1
takes,1
talking,1
taste,1
teachers,1
tear,1
tears,1
tent,1
thanks,1
there'll,1
there're,1
they'll,1
thirty,1
through,1
tight,1
times,1
told,1
towards,1
towel,1
tower,1
tracing,1
trick,1
tricks,1
tub,1
turned,1
twirl,1
twirls,1
upstairs,1
used,1
vitamins,1
waiting,1
wake,1
wall's,1
walls,1
warm,1
ways,1
we've,1
welcome,1
what'll,1
wheeling,1
white,1
whoever,1
whoop,1
whoops,1
why's,1
windshield,1
wins,1
without,1
won't,1
wonder,1
wooden,1
worked,1
worry,1
worrying,1
wow,1
writes,1
wrote,1
y,1
ya,1
you'd,1
yyy,1
