word,count
that,5
,3
one,2
what's,2
Mommy,1
before,1
book,1
did,1
does,1
go,1
is,1
never,1
on,1
pushed,1
right,1
see,1
that's,1
the,1
wall,1
we,1
what,1
where,1
where's,1
which,1
whose,1
you,1
