word,count
you,453
the,319
it,284
that's,142
what,142
xxx,138
I,123
that,120
a,116
don't,114
is,107
to,103
okay,98
in,97
there,93
put,89
right,85
want,85
no,76
on,75
gonna,72
oh,72
and,67
do,67
mhm,67
your,67
it's,65
we,63
go,57
here,54
well,54
one,52
see,51
this,51
now,50
for,49
back,48
me,48
ta,45
you're,44
can,43
what's,40
where,39
are,38
not,38
have,37
good,35
did,34
Peter,33
know,33
some,33
home,32
yeah,32
need,31
Pete,30
too,30
what're,30
take,29
bag,27
get,27
think,27
where's,27
with,27
off,26
all,25
be,25
hmm,25
up,25
car,24
going,23
turn,23
why,23
I'm,22
very,21
Jenny,20
tape,20
let's,19
my,19
screw,19
about,18
away,18
just,18
other,18
uhhuh,18
leave,17
throw,17
tire,17
yes,17
I'll,16
have_to,16
if,16
let,16
like,16
she,16
them,16
way,16
wheels,16
how,15
look,15
welcome,15
Lois,14
doing,14
down,14
lunch,14
over,14
thank_you,14
there's,14
bring,13
can't,13
gum,13
juice,13
of,13
say,13
then,13
yyy,13
any,12
around,12
em,12
maybe,12
out,12
slide,12
so,12
stay,12
we're,12
wheel,12
another,11
box,11
give,11
here's,11
jack,11
matter,11
pencil,11
time,11
tires,11
write,11
yet,11
bolt,10
cookie,10
floor,10
goes,10
help,10
huh,10
make,10
paper,10
pen,10
recorder,10
table,10
they,10
toy,10
toys,10
was,10
would,10
again,9
at,9
awoh,9
but,9
does,9
doesn't,9
her,9
hold,9
left,9
play,9
we'll,9
while,9
Patsy,8
big,8
careful,8
circle,8
come,8
dinner,8
egg,8
enough,8
find,8
got,8
hard,8
he,8
isn't,8
little,8
piece,8
shall,8
should,8
something,8
they're,8
those,8
who,8
wipe,8
alright,7
as,7
bologna,7
cold,7
didn't,7
else,7
finish,7
happened,7
heavy,7
inside,7
more,7
nose,7
writing,7
because,6
boy,6
could,6
drive,6
eat,6
first,6
gone,6
had,6
house,6
might,6
milk,6
mine,6
mm,6
mommy,6
nice,6
oops,6
open,6
pretzels,6
seesaw,6
sit,6
spare,6
store,6
thought,6
where'd,6
yellow,6
Patsy's,5
almost,5
aren't,5
barrette,5
blow,5
bye,5
came,5
change,5
daddy,5
draw,5
finished,5
fire,5
food,5
found,5
hurt,5
move,5
or,5
people,5
pocketbook,5
ready,5
said,5
screwdriver,5
together,5
were,5
which,5
whole,5
wrench,5
yours,5
Kleenex,4
apple,4
baby,4
barrels,4
bath,4
behind,4
bike,4
dizzy,4
engine,4
from,4
gave,4
guess,4
hand,4
hands,4
him,4
living,4
mama,4
mama's,4
mean,4
playing,4
room,4
sorry,4
supposed,4
tear,4
tell,4
these,4
through,4
tired,4
today,4
touch,4
train,4
two,4
uh,4
under,4
wait,4
walk,4
wanted,4
what'd,4
when,4
where're,4
who's,4
won't,4
Butch,3
Jenny's,3
Lois's,3
all_gone,3
alone,3
anything,3
apart,3
ask,3
basket,3
bet,3
chair,3
cheese,3
close,3
closet,3
comes,3
drink,3
eating,3
fix,3
gentle,3
hair,3
hamburger,3
how're,3
idea,3
keep,3
lady,3
letters,3
looking,3
many,3
mess,3
missing,3
mouth,3
must,3
nothing,3
one's,3
ones,3
our,3
outside,3
plate,3
plug,3
rather,3
really,3
remember,3
she's,3
shoes,3
sitting,3
squeeze,3
swallow,3
thing,3
things,3
tonight,3
top,3
tunnel,3
understand,3
us,3
use,3
windshield,3
yesterday,3
Jennifer's,2
Nana's,2
ago,2
ah,2
an,2
anymore,2
ay,2
backwards,2
balloons,2
baseball,2
before,2
better,2
bird,2
bless,2
block,2
bolts,2
break,2
brrm,2
buttons,2
buy,2
candy,2
chewing,2
choo,2
clean,2
closed,2
cow,2
cup,2
cut,2
different,2
done,2
drawing,2
empty,2
fall,2
finger,2
fingers,2
forth,2
gets,2
grandma's,2
has,2
has_to,2
haven't,2
hey,2
hi,2
horsie,2
hot,2
it'll,2
jump,2
kitchen,2
kite,2
knocked,2
last,2
later,2
long,2
made,2
mail,2
man,2
minute,2
minutes,2
monster,2
mother,2
neck,2
nicer,2
night,2
orange,2
park,2
peanut,2
pencils,2
pick,2
picture,2
pointing,2
pretzel,2
pull,2
putting,2
rip,2
runny,2
same,2
saying,2
scarf,2
seem,2
she'll,2
sheep,2
shopping,2
show,2
smart,2
smoke,2
somewhere,2
soon,2
speedy,2
stops,2
sure,2
taking,2
talk,2
talking,2
taste,2
teeth,2
though,2
til,2
took,2
tore,2
trash,2
trip,2
try,2
trying,2
turning,2
tv,2
unwrap,2
upside,2
wagon,2
wash,2
whoops,2
whose,2
why're,2
will,2
wonderful,2
wouldn't,2
wrong,2
you'd,2
Christ,1
Jen,1
Kleenexes,1
Loi's,1
Mrs,1
Nana,1
Pat,1
Peter's,1
Sesame_Street,1
acting,1
after,1
against,1
agreeable,1
airplane,1
am,1
anyway,1
applause,1
arms,1
as_soon_as,1
asking,1
asleep,1
attention,1
bang,1
battery,1
beans,1
being,1
belongs,1
bit,1
black,1
body,1
book,1
boom,1
boring,1
both,1
breakfast,1
broken,1
build,1
bumps,1
by,1
called,1
car's,1
catch,1
children,1
cigarettes,1
closing,1
confused,1
cottage,1
couch,1
counter,1
country,1
cradle,1
cream,1
crunchy,1
cry,1
daddy's,1
day,1
days,1
dear,1
deserve,1
dessert,1
diffuse,1
dirty,1
dog,1
dogs,1
door,1
driver,1
driving,1
drool,1
dropping,1
duckie,1
early,1
easily,1
eggs,1
elbow,1
even,1
ever,1
everybody,1
everything,1
except,1
exciting,1
excuse,1
eye,1
eyes,1
fast,1
fell,1
few,1
finally,1
flat,1
flush,1
fold,1
follow,1
foot,1
forget,1
forgot,1
frisbee,1
fudgecicle,1
fun,1
funny,1
game,1
games,1
garage,1
generous,1
getting,1
goose,1
got_to,1
granola,1
green,1
hair's,1
half,1
happier,1
having,1
he's,1
headed,1
hello,1
helpful,1
helps,1
hit,1
holding,1
horse,1
how'd,1
how's,1
hungry,1
hurray,1
hurry,1
imagine,1
jack's,1
kinds,1
knife,1
lean,1
leaning,1
learn,1
legs,1
light,1
line,1
lives,1
lock,1
looked,1
looks,1
lost,1
magazine,1
meanwhile,1
medicine,1
microphone,1
mind,1
money,1
morning,1
mouse,1
mouthful,1
moving,1
much,1
name,1
needs,1
never,1
new,1
newspaper,1
noise,1
nope,1
noses,1
once,1
opened,1
ours,1
out_of,1
pack,1
pantry,1
persuade,1
piano,1
pieces,1
pills,1
pinch,1
pineapple,1
place,1
please,1
present,1
pretty,1
problem,1
puzzle,1
quit,1
quite,1
reach,1
red,1
refrigerator,1
rest,1
rid,1
ride,1
riding,1
rock,1
rope,1
saw,1
says,1
scare,1
set,1
shampoo,1
showing,1
side,1
silly,1
small,1
sneeze,1
soap,1
somebody,1
soup,1
special,1
speech,1
spend,1
standing,1
start,1
step,1
stethoscope,1
still,1
stop,1
straight,1
stuffy,1
swallowed,1
taken,1
tea,1
telephone,1
television,1
than,1
that'll,1
three,1
tight,1
timer,1
told,1
tools,1
tower,1
trains,1
tune,1
turned,1
turns,1
ugh,1
uhuh,1
um,1
understood,1
used,1
wallet,1
wants,1
waste,1
weird,1
wet,1
white,1
wild,1
word,1
working,1
works,1
wow,1
writing's,1
wrote,1
yep,1
you'll,1
you've,1
zig_zag,1
zoom,1
